source_file,string_id,jp,current_dup_content,candidate_counts_json,suggested_content,suggestion_reason
dup:script,dup:c979dc8c353e,"
<SURNAME/>実は私たち、さっきからキミのこと探してたの。<pause:30/>
<SURNAME/>だって、セブンスで1番人気の<c13/>クンに
<SURNAME/>インタビューしないわけにはいかないでしょ!",\n<SURNAME/>其实我们刚才一直在找你。<pause:30/>\n<SURNAME/>因为，七姐妹最受欢迎的<c13/>君，\n<SURNAME/>不采访可不行呢！,"[[""\n<SURNAME/>其实我们刚才一直在找你。<pause:30/>\n<SURNAME/>因为，七姐妹最受欢迎的<c13/>君，\n<SURNAME/>不采访可不行呢！"", 1], [""\n<SURNAME/>其实我们，一直在找你。<pause:30/>\n<SURNAME/>因为，七姊妹最受欢迎的<c13/>君\n<SURNAME/>不能不采访啊!"", 1]]",,
dup:script,dup:c9c12faacfb2,"
<SURNAME/>なに、懸賞?
<SURNAME/>おお、そう言えばこんなものガ届いていたぞ。
<SURNAME/>受け取りたまえ。","
<SURNAME/>什么，悬赏？
<SURNAME/>哦，对了，收到了这个。
<SURNAME/>收下吧。","[[""\n<SURNAME/>什么，悬赏？\n<SURNAME/>哦，说起来好像收到了这样的东西啊。\n<SURNAME/>拿去吧。"", 2], [""\n<SURNAME/>什么，悬赏？\n<SURNAME/>哦，说起来有这个东西送到了。\n<SURNAME/>请收下。"", 2], [""\n<SURNAME/>什么，抽奖？\n<SURNAME/>哦，说起来有收到这么个东西啊。\n<SURNAME/>拿去吧。"", 2], [""\n<SURNAME/>什么，悬赏？\n<SURNAME/>哦，对了，收到了这个。\n<SURNAME/>收下吧。"", 2]]",,
dup:script,dup:cb542c3c68ae,"
<SURNAME/>青華公園には、昔そこで餓死した
<SURNAME/>アイドルの霊ガ出るそうッスよ。
<SURNAME/>しかしアイドルガ餓死とはなんと悲惨な…",\n<SURNAME/>据说在青华公园里，会有一个以前在那里饿死的\n<SURNAME/>偶像的幽灵出没。\n<SURNAME/>不过，偶像居然会饿死，真是惨无人道啊…,"[[""\n<SURNAME/>听说青华公园会出现\n<SURNAME/>饿死在那里的偶像幽灵呢。\n<SURNAME/>偶像居然饿死…太悲惨了…"", 1], [""\n<SURNAME/>听说在青华公园，有以前在那里饿死的\n<SURNAME/>偶像的幽灵出现呢。\n<SURNAME/>但是偶像饿死，真是悲惨啊…"", 1], [""\n<SURNAME/>青华公园里，据说有\n<SURNAME/>以前在那里饿死的偶像的幽灵出现哦。\n<SURNAME/>但是偶像饿死，真是悲惨啊…"", 1], [""\n<SURNAME/>青华公园有传闻说，会出现以前饿死在那的\n<SURNAME/>偶像的幽灵呢。\n<SURNAME/>但偶像饿死也太惨了…"", 1], [""\n<SURNAME/>据说在青华公园里，会有一个以前在那里饿死的\n<SURNAME/>偶像的幽灵出没。\n<SURNAME/>不过，偶像居然会饿死，真是惨无人道啊…"", 1]]",,
dup:script,dup:cc6123d0d6df,"
<SURNAME/>港南区のジヨリーロジャーで
<SURNAME/>本物の武器を売っているらしいッスよ。
<SURNAME/>品揃えはいいガ、下取り価格ガ安いそうッス。",\n<SURNAME/>据说港南区的海盗旗咖啡店\n<SURNAME/>好像在卖真武器呢。\n<SURNAME/>种类齐全，但回收价非常低就是了。,"[[""\n<SURNAME/>港南区Jolly Roger\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品种全但回收价低。"", 1], [""\n<SURNAME/>在港南区的Jolly Roger\n<SURNAME/>好像在卖真武器哦。\n<SURNAME/>商品种类不错，但回收价听说很低的说。"", 1], [""\n<SURNAME/>港南区的快乐罗杰\n<SURNAME/>似乎在卖真武器呢。\n<SURNAME/>品种齐全但回收价低。"", 1], [""\n<SURNAME/>在港南区的乔利罗杰\n<SURNAME/>好像在卖真武器哦。\n<SURNAME/>品种齐全，但回收价据说很低。"", 1], [""\n<SURNAME/>据说港南区的海盗旗咖啡店\n<SURNAME/>好像在卖真武器呢。\n<SURNAME/>种类齐全，但回收价非常低就是了。"", 1]]",,
dup:script,dup:cc694327a3d0,"
<SURNAME/>イン・ラケチとは、マヤの言華で、
<SURNAME/>「私はもう一人のあなたである」という意味よ…<pause:30/>
<SURNAME/>須藤君に送られてきた託宣から、そう名付けたの
","
<SURNAME/>In Lak'ech，在玛雅语中，
<SURNAME/>意思是“我是另一个你”…<pause:30/>
<SURNAME/>是从送给须藤君的神谕中，这样命名的
","[[""\n<SURNAME/>印·拉凯奇在玛雅语中，\n<SURNAME/>意思是“我是另一个你”…<pause:30/>\n<SURNAME/>是从须藤君收到的预言中命名的\n"", 1], [""\n<SURNAME/>印·拉凯奇，在玛雅语中，\n<SURNAME/>意思是「我是另一个你」…<pause:30/>\n<SURNAME/>是从须藤君收到的预言中这样命名的\n"", 1], [""\n<SURNAME/>In Lak'ech，在玛雅语中，\n<SURNAME/>意思是“我是另一个你”…<pause:30/>\n<SURNAME/>是从送给须藤君的神谕中，这样命名的\n"", 1]]",,
dup:script,dup:cd089d937af6,"
<SURNAME/>聞きました?<SURNAME/>青華区のクレール・ド・リュンヌで
<SURNAME/>本物の武器を売っているそうッスよ。
<SURNAME/>品揃えは悪いけど下取り価格は良いそうッス。",\n<SURNAME/>你听说了吗？<SURNAME/>青华区的月光之清\n<SURNAME/>在卖真武器呢。\n<SURNAME/>虽然种类很少，但回收价还不错就是了。,"[[""\n<SURNAME/>听说了吗?<SURNAME/>在青华区的Claire de Lune，\n<SURNAME/>有卖真正的武器呢。\n<SURNAME/>据说品种少但回收价格好呢。"", 1], [""\n<SURNAME/>听说了吗？<SURNAME/>青华区的克蕾尔·德·吕讷\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品种少但回收价高。"", 1], [""\n<SURNAME/>听说了吗?<SURNAME/>青华区的克雷尔·德·吕讷\n<SURNAME/>在卖真武器呢。\n<SURNAME/>品种少但回收价高哦。"", 1], [""\n<SURNAME/>你听说了吗？<SURNAME/>青华区的月光之清\n<SURNAME/>在卖真武器呢。\n<SURNAME/>虽然种类很少，但回收价还不错就是了。"", 1]]",,
dup:script,dup:cd8c7ffac74b,"<c1d:11/>轟<SURNAME/>大助の日記<c1d:1/>
<SURNAME/>二人は、変な岩や地形を調べると、
<SURNAME/>興奮した様子で下山した。
<SURNAME/>もしかして、埋蔵金でも調べているのだろうか。
","<c1d:11/>轰<SURNAME/>大助日记<c1d:1/>
<SURNAME/>二人调查怪岩地形后，
<SURNAME/>兴奋下山。
<SURNAME/>莫非在搜寻埋藏金？
","[[""<c1d:11/>轰<SURNAME/>大助的日记<c1d:1/>\n<SURNAME/>二人调查了奇怪的岩石和地形，\n<SURNAME/>兴奋地下山了。\n<SURNAME/>莫非是在找埋藏金吧。\n"", 1], [""<c1d:11/>轰<SURNAME/>大助的日记<c1d:1/>\n<SURNAME/>两人调查了奇怪的岩石和地形，\n<SURNAME/>兴奋地下山了。\n<SURNAME/>莫非是在寻找埋藏金吧。\n"", 1], [""<c1d:11/>轰<SURNAME/>大助日记<c1d:1/>\n<SURNAME/>二人调查怪岩地形后，\n<SURNAME/>兴奋下山。\n<SURNAME/>莫非在搜寻埋藏金？\n"", 1]]",,
dup:script,dup:cef29e3982b2,"
<SURNAME/>え〜!?
<SURNAME/>イデアル先生ガ、
<SURNAME/>プリンス・トーラスにさらわれたー!?
",\n<SURNAME/>诶～！？\n<SURNAME/>理想老师被，\n<SURNAME/>Prince金牛抓走了！？\n,"[[""\n<SURNAME/>诶～！？\n<SURNAME/>理想老师被，\n<SURNAME/>Prince金牛抓走了！？\n"", 3], [""\n<SURNAME/>诶～！？\n<SURNAME/>理想老师被，\n<SURNAME/>Prince金牛抓走了～！？\n"", 1]]","
<SURNAME/>诶～！？
<SURNAME/>理想老师被，
<SURNAME/>Prince金牛抓走了！？
",position_majority
dup:script,dup:cf58d7aaf7cc,"
<SURNAME/>一体、どこで着替えて
<SURNAME/>化粧までしてんだい、アイツは…<pause:30/>
<SURNAME/>まさか、駅のトイレで、てんじゃないだろうね?",\n<SURNAME/>那他到底在哪里换衣服和化妆啊，\n<SURNAME/>那家伙…<pause:30/>\n<SURNAME/>该不会是在车站厕所里换吧？,"[[""\n<SURNAME/>那家伙到底在哪换衣服\n<SURNAME/>还化妆啊…<pause:30/>\n<SURNAME/>该不会是在车站厕所吧?"", 2], [""\n<SURNAME/>那他到底在哪里换衣服和化妆啊，\n<SURNAME/>那家伙…<pause:30/>\n<SURNAME/>该不会是在车站厕所里换吧？"", 1]]","
<SURNAME/>那家伙到底在哪换衣服
<SURNAME/>还化妆啊…<pause:30/>
<SURNAME/>该不会是在车站厕所吧?",position_majority
dup:script,dup:cfc45d9a0f76,"
<SURNAME/>さあ淳…<pause:30/>
<SURNAME/>復讐を果たし、イデアリアンへの道を開くんだ。
",\n<SURNAME/>来吧淳…<pause:30/>\n<SURNAME/>完成复仇、开启通往理想乡的道路吧。\n,"[[""\n<SURNAME/>来吧淳…<pause:30/>\n<SURNAME/>完成复仇、开启通往理想乡的道路吧。\n"", 1], [""\n<SURNAME/>来吧淳…<pause:30/>\n<SURNAME/>完成复仇，开启通往理想乡的道路吧。\n"", 1]]",,
dup:script,dup:d02540ad36b9,"
<SURNAME/>ギガ・マッチヨの隠しCDを知ってるッスか?
<SURNAME/>あるらしいんスよ、そんなCDガ。<pause:15/>
<SURNAME/>どんな曲ガ入っているか、聞いてみたいッスねぇ",\n<SURNAME/>你知道千兆猛男音像店的隐藏CD吗？\n<SURNAME/>好像真有那种CD呢。<pause:15/>\n<SURNAME/>好想知道里面是什么曲子啊。,"[[""\n<SURNAME/>知道Giga Match的隐藏CD吗？\n<SURNAME/>好像真有这种CD呢。<pause:15/>\n<SURNAME/>好想知道收录了什么曲子啊。"", 1], [""\n<SURNAME/>知道Giga Matchy的隐藏CD吗?\n<SURNAME/>似乎有那样的CD呢。<pause:15/>\n<SURNAME/>真想听听里面有什么曲子呢。"", 1], [""\n<SURNAME/>知道Giga Matchiyo的隐藏CD吗？\n<SURNAME/>好像有那样的CD哦。<pause:15/>\n<SURNAME/>真想听听里面有什么曲子呢。"", 1], [""\n<SURNAME/>知道Giga·Match的隐藏CD吗?\n<SURNAME/>好像真有呢。<pause:15/>\n<SURNAME/>好想听听里面是什么曲子哦"", 1], [""\n<SURNAME/>你知道千兆猛男音像店的隐藏CD吗？\n<SURNAME/>好像真有那种CD呢。<pause:15/>\n<SURNAME/>好想知道里面是什么曲子啊。"", 1]]",,
dup:script,dup:d3038e4e87e6,"
<SURNAME/>ラップされたオカズガ入っている。",\n<SURNAME/>放着保鲜膜包好的菜肴。,"[[""\n<SURNAME/>放着保鲜膜包好的菜肴。"", 2], [""\n<SURNAME/>里面有保鲜膜包着的小菜。"", 1]]","
<SURNAME/>放着保鲜膜包好的菜肴。",position_majority
dup:script,dup:d3b50715b81c,"
<SURNAME/>僕は、己ガ心情を絵で語る。
<SURNAME/>あまり喋りは得意じゃないんだガ…
<SURNAME/>君となら気ガ合いそうだ。","
<SURNAME/>我通过画来表达自己的心情。
<SURNAME/>不太擅长说话…
<SURNAME/>但和你很合得来。","[[""\n<SURNAME/>我以画作诉说心情。\n<SURNAME/>虽不擅言辞…\n<SURNAME/>但与你似乎很投缘。"", 1], [""\n<SURNAME/>我，用绘画诉说心情。\n<SURNAME/>不太擅长说话…\n<SURNAME/>但和你似乎很投缘。"", 1], [""\n<SURNAME/>我，用画作表达自己的心情。\n<SURNAME/>不太擅长说话…\n<SURNAME/>但和你似乎很投缘。"", 1], [""\n<SURNAME/>我通过画来表达自己的心情。\n<SURNAME/>不太擅长说话…\n<SURNAME/>但和你很合得来。"", 1]]",,
dup:script,dup:d545d5431a6f,"
<SURNAME/>古いテレビ。<pause:30/>
<SURNAME/>チャンネルなんかダイヤル式だ。",\n<SURNAME/>旧电视机。<pause:30/>\n<SURNAME/>调频还是旋钮式的。,"[[""\n<SURNAME/>旧电视机。<pause:30/>\n<SURNAME/>调频还是旋钮式的。"", 2], [""\n<SURNAME/>旧电视。<pause:30/>\n<SURNAME/>频道还是转盘式的。"", 1]]","
<SURNAME/>旧电视机。<pause:30/>
<SURNAME/>调频还是旋钮式的。",position_majority
dup:script,dup:d5e3fcfabbe4,"
<SURNAME/>ではなぜ、奴ガ世界戦争を起したかわかる?
<SURNAME/>奴の本当の狙いは、人類を破滅の際に
<SURNAME/>追い込むことで、進化を促進する事だったのよ!
","
<SURNAME/>那么，你知道他为什么发动世界大战吗?
<SURNAME/>他真正的目的是将人类推向毁灭边缘，
<SURNAME/>以促进进化!
","[[""\n<SURNAME/>那么，他为什么发动世界大战你知道吗？\n<SURNAME/>他真正的目的是将人类推向毁灭边缘，\n<SURNAME/>以此来促进进化！\n"", 1], [""\n<SURNAME/>那么，你知道他为什么发动世界大战吗?\n<SURNAME/>他真正的目的是将人类推向毁灭边缘，\n<SURNAME/>以此来促进进化!\n"", 1], [""\n<SURNAME/>那么，你知道他为什么发动世界大战吗?\n<SURNAME/>他真正的目的是将人类推向毁灭边缘，\n<SURNAME/>以促进进化!\n"", 1]]",,
dup:script,dup:d6c05c1b80ff,"
<SURNAME/>うちの馬鹿息子ガ迷惑かけてるみてぇだな!
<SURNAME/>まあ、よろしくしてやってくれや!!",\n<SURNAME/>看来我家傻儿子给你添麻烦了啊!\n<SURNAME/>总之，请多关照他啊!!,"[[""\n<SURNAME/>我家傻儿子好像添麻烦了啊！\n<SURNAME/>嘛，请多关照他啦！！"", 1], [""\n<SURNAME/>我家那傻儿子好像给你们添麻烦啦！\n<SURNAME/>嘛，还请多关照他啊！！"", 1], [""\n<SURNAME/>看来我家傻儿子给你添麻烦了啊!\n<SURNAME/>总之，请多关照他啊!!"", 1]]",,
dup:script,dup:d7a0f08db3d5,"
<SURNAME/>1989年<SURNAME/>X月XX日<SURNAME/>曇り
<SURNAME/>我ガ輩、本日も橿原の調査を行う。
<SURNAME/>依頼の前金は、儚く銀玉の夢と消えた…
","
<SURNAME/>1989年<SURNAME/>X月XX日<SURNAME/>阴
<SURNAME/>吾辈今日续查橿原。
<SURNAME/>预付金已如银珠美梦消散…
","[[""\n<SURNAME/>1989年<SURNAME/>X月XX日<SURNAME/>阴\n<SURNAME/>我辈今日也调查橿原。\n<SURNAME/>委托的定金，如梦幻泡影般消失了…\n"", 1], [""\n<SURNAME/>1989年<SURNAME/>X月XX日<SURNAME/>曇り\n<SURNAME/>我辈今天也进行橿原的调查。\n<SURNAME/>委托的预付款，已如银弹之梦般消散…\n"", 1], [""\n<SURNAME/>1989年<SURNAME/>X月XX日<SURNAME/>阴\n<SURNAME/>吾辈今日续查橿原。\n<SURNAME/>预付金已如银珠美梦消散…\n"", 1]]",,
dup:script,dup:d81b30c4eb65,"
<SURNAME/>確かセブンスの紋章って、
<SURNAME/>プレアデス星団をかたどってるんだよね?",\n<SURNAME/>我记得七姐妹的纹章，\n<SURNAME/>是模仿昴宿星团的吧？,"[[""\n<SURNAME/>我记得七姐妹的纹章，\n<SURNAME/>是模仿昴宿星团的吧？"", 1], [""\n<SURNAME/>记得七姊妹的纹章，\n<SURNAME/>是模仿昴星团的吧?"", 1]]",,
dup:script,dup:d847b95f3dcf,"<c1d:11/>轟<SURNAME/>大助の日記<c1d:1/>
<SURNAME/>仕方ないので、付近に隠れ待つことにしたガ、
<SURNAME/>まさかあんな形で橿原ガ事故死するとは
<SURNAME/>思わなかった…依頼の後金、もらってないのに…
","<c1d:11/>轰<SURNAME/>大助日记<c1d:1/>
<SURNAME/>无奈隐于附近守候，
<SURNAME/>未料橿原竟意外身亡…
<SURNAME/>尾款尚未收取啊…
","[[""<c1d:11/>轰<SURNAME/>大助的日记<c1d:1/>\n<SURNAME/>无奈，决定躲藏附近等待，\n<SURNAME/>没想到橿原竟那样事故死了…\n<SURNAME/>委托的尾款还没收到呢…\n"", 1], [""<c1d:11/>轰<SURNAME/>大助的日记<c1d:1/>\n<SURNAME/>无奈只好躲藏等待，\n<SURNAME/>没想到橿原竟以那种方式事故死…\n<SURNAME/>委托的尾款还没收到呢…\n"", 1], [""<c1d:11/>轰<SURNAME/>大助日记<c1d:1/>\n<SURNAME/>无奈隐于附近守候，\n<SURNAME/>未料橿原竟意外身亡…\n<SURNAME/>尾款尚未收取啊…\n"", 1]]",,
dup:script,dup:daba7b1425a8,"
<SURNAME/>特に、新しく召喚したペルソナには、
<SURNAME/>その傾向ガ顕著に現われます。","
<SURNAME/>尤其在新召唤的Persona上，
<SURNAME/>此倾向尤为明显。","[[""\n<SURNAME/>特别是对新召唤的Persona，\n<SURNAME/>这种倾向尤为明显。"", 1], [""\n<SURNAME/>尤其新召唤的Persona，\n<SURNAME/>此倾向更为显著。"", 1], [""\n<SURNAME/>尤其在新召唤的Persona上，\n<SURNAME/>此倾向尤为明显。"", 1]]",,
dup:script,dup:dbc6c3fb1901,"
<SURNAME/>チ、チビシイ…
<SURNAME/>こんなに散らかすんじゃなかった…<pause:30/>
<SURNAME/>僕の頭脳をもってしても、この展開は予測不可!",\n<SURNAME/>太、太琐碎了… \n<SURNAME/>不该弄得这么乱…<pause:30/>\n<SURNAME/>就算以我的头脑，也完全预测不到如今的发展!,"[[""\n<SURNAME/>太、太琐碎了… \n<SURNAME/>不该弄得这么乱…<pause:30/>\n<SURNAME/>就算以我的头脑，也完全预测不到如今的发展!"", 1], [""\n<SURNAME/>卑、卑鄙…\n<SURNAME/>早知道就不搞得这么乱了…<pause:30/>\n<SURNAME/>以老子的智商都猜不到这展开!"", 1]]",,
dup:script,dup:de2c97c0d876,"
<SURNAME/>あ、あの5人ガ仮面党と闘うヒーローだと!<pause:15/>
<SURNAME/>なら我々の敵ではないかっ!
<SURNAME/>そんな連中ガいるなど、聞いてないぞ!",\n<SURNAME/>那、那5个人居然是和假面党作对的“英雄”！<pause:15/>\n<SURNAME/>那不就是我们的敌人吗！\n<SURNAME/>我可没听说过有这么一群人在啊！,"[[""\n<SURNAME/>啊，那五个人是跟假面党战斗的英雄!<pause:15/>\n<SURNAME/>那不就是我们的敌人吗!\n<SURNAME/>可没听说有这种家伙在啊!"", 1], [""\n<SURNAME/>啊，那五个人是跟假面党战斗的英雄!<pause:15/>\n<SURNAME/>那不就是我们的敌人吗!\n<SURNAME/>可没听说有这种家伙啊!"", 1], [""\n<SURNAME/>那、那5个人居然是和假面党作对的“英雄”！<pause:15/>\n<SURNAME/>那不就是我们的敌人吗！\n<SURNAME/>我可没听说过有这么一群人在啊！"", 1]]",,
dup:script,dup:df453959e13a,"
<SURNAME/>そうかい、兄ちゃん、うちのせガれの友達かい。
<SURNAME/>ささ、食いねぇ食いねぇ!!
<SURNAME/>いいネタ入ってるぜい!!","
<SURNAME/>这样啊，你是我们家傻儿子的朋友啊。
<SURNAME/>来来，吃吧吃吧!!
<SURNAME/>有好料进来啦!!","[[""\n<SURNAME/>是吗，小哥，是我家小子的朋友啊。\n<SURNAME/>来来，吃吧吃吧!!\n<SURNAME/>有好料哦!!"", 1], [""\n<SURNAME/>是吗，小哥，是我家蠢儿子的朋友啊。\n<SURNAME/>来来，吃吧吃吧!!\n<SURNAME/>有好材料哦!!"", 1], [""\n<SURNAME/>这样啊，你是我们家傻儿子的朋友啊。\n<SURNAME/>来来，吃吧吃吧!!\n<SURNAME/>有好料进来啦!!"", 1]]",,
