classification,source_file,string_id,local_path,jp,local_content,candidate_contents_json,merged_contents_json
local_conflict_review,script:378_8,script:378_8:diag14,frontend/public/games/p2is/groups/script_378_8.json,"
<SURNAME/>まぁまぁ、落ち着いて…<pause:30/>
<SURNAME/>それガ、そううまくは、
<SURNAME/>いかないみたいなのよねぇ〜","
<SURNAME/>好了好了，冷静点…<pause:30/>
<SURNAME/>那个，好像没那么顺利呢〜
<SURNAME/>","[""\\n<SURNAME/>好了好了，冷静点…<pause:30/>\\n<SURNAME/>那个，好像没那么顺利呢〜\\n<SURNAME/>看样子是不肯走呢～""]","[""\\n<SURNAME/>好了好了，冷静点…<pause:30/>\\n<SURNAME/>那个，好像没那么顺利呢〜\\n<SURNAME/>看样子是不肯走呢～""]"
local_conflict_review,script:378_8,script:378_8:diag15,frontend/public/games/p2is/groups/script_378_8.json,"
<SURNAME/>さっきから私も、街ガ元に戻ればいいとか、
<SURNAME/>すぐにでも淳クンのお父さんと会えないかとか、
<SURNAME/>色々思ってるんだけど、からっきし。","
<SURNAME/>其实我也一直在想，要是城市能恢复原状就好了，
<SURNAME/>或者能不能马上见到纯君的父亲什么的，
<SURNAME/>但完全没头绪。","[""\\n<SURNAME/>其实我也一直在想，要是城市能恢复原状就好了，\\n<SURNAME/>或者能不能马上见到淳君的父亲什么的，\\n<SURNAME/>但完全没头绪。""]","[""\\n<SURNAME/>其实我也一直在想，要是城市能恢复原状就好了，\\n<SURNAME/>或者能不能马上见到淳君的父亲什么的，\\n<SURNAME/>但完全没头绪。""]"
local_conflict_review,script:378_8,script:378_8:diag17,frontend/public/games/p2is/groups/script_378_8.json,"
<SURNAME/>でも、回復の泉やベルベットは、
<SURNAME/>リサとミッシェルの期待通り出現したよ?","
<SURNAME/>但是，回复之泉和天鹅绒房间，
<SURNAME/>不是按照丽莎和米切的期待出现了吗?","[""\\n<SURNAME/>但是，回复之泉和天鹅绒房间，\\n<SURNAME/>不是按照丽莎和米歇尔的期待出现了吗?""]","[""\\n<SURNAME/>但是，回复之泉和天鹅绒房间，\\n<SURNAME/>不是按照丽莎和米歇尔的期待出现了吗?""]"
local_conflict_review,script:378_8,script:378_8:diag20,frontend/public/games/p2is/groups/script_378_8.json,"
<SURNAME/>それ…<pause:30/>
<SURNAME/>父さんだね…?","
<SURNAME/>那个…<pause:30/>
<SURNAME/>是父亲吧…?","[""\\n<SURNAME/>那个…<pause:30/>\\n<SURNAME/>是爸爸吧…?""]","[""\\n<SURNAME/>那个…<pause:30/>\\n<SURNAME/>是爸爸吧…?""]"
local_conflict_review,script:378_8,script:378_8:diag24,frontend/public/games/p2is/groups/script_378_8.json,"
<SURNAME/>ま、考えても、わからないものはわからないよ!
<SURNAME/>なるべく何も…<pause:30/>
<SURNAME/>特に怖い事は考えないようにして、先に進もう?
","
<SURNAME/>嘛，想也想不明白啦！
<SURNAME/>尽量别去想…<pause:30/>
<SURNAME/>特别是可怕的事情，我们继续前进吧？
","[""\\n<SURNAME/>嘛，想也想不明白啦！\\n<SURNAME/>尽量别去想什么…<pause:30/>\\n<SURNAME/>特别是可怕的事情，我们继续前进吧？\\n""]","[""\\n<SURNAME/>嘛，想也想不明白啦！\\n<SURNAME/>尽量别去想什么…<pause:30/>\\n<SURNAME/>特别是可怕的事情，我们继续前进吧？\\n""]"
local_conflict_review,script:378_8,script:378_8:diag26,frontend/public/games/p2is/groups/script_378_8.json,"
<SURNAME/>あ…<pause:30/>
<SURNAME/>あわあわあわあわあわ…!!
<SURNAME/>お、おおおお、親父の金ガピカって…!!","
<SURNAME/>啊…<pause:30/>
<SURNAME/>哇哇哇哇哇哇…!!
<SURNAME/>哦、哦哦哦，老爸的钱在发光了…!!","[""\\n<SURNAME/>啊…<pause:30/>\\n<SURNAME/>哇哇哇哇哇哇…!!\\n<SURNAME/>哦、哦哦哦，黄金老爹在闪闪发光…!!""]","[""\\n<SURNAME/>啊…<pause:30/>\\n<SURNAME/>哇哇哇哇哇哇…!!\\n<SURNAME/>哦、哦哦哦，黄金老爹在闪闪发光…!!""]"
local_conflict_review,script:378_8,script:378_8:diag28:p0,frontend/public/games/p2is/groups/script_378_8.json,"
<SURNAME/>本来はここで、栄吉とダディの
<SURNAME/>壮絶なイベント戦闘ガ始まります。
<SURNAME/>現在、そのイベントは作成中です。","
<SURNAME/>原本这里会开始荣吉和达迪的
<SURNAME/>壮烈的事件战斗。
<SURNAME/>目前该事件正在制作中。","[""\\n<SURNAME/>原本这里会开始荣吉和老爹的\\n<SURNAME/>壮烈的战斗事件。\\n<SURNAME/>但目前该事件正在制作中。""]","[""\\n<SURNAME/>原本这里会开始荣吉和老爹的\\n<SURNAME/>壮烈的战斗事件。\\n<SURNAME/>但目前该事件正在制作中。""]"
local_conflict_review,script:378_8,script:378_8:diag28:p1,frontend/public/games/p2is/groups/script_378_8.json,"<c1d:11/>ダミー<c1d:1/>
<SURNAME/>では引き続き、本編をどうぞ。
<SURNAME/>タイトル
<SURNAME/>「ダディを倒した」","<c1d:11/>占位<c1d:1/>
<SURNAME/>那么请继续主线剧情。
<SURNAME/>标题
<SURNAME/>「打倒达迪」","[""<c1d:11/>占位<c1d:1/>\\n<SURNAME/>那么请继续主线剧情。\\n<SURNAME/>标题\\n<SURNAME/>「打倒老爹」""]","[""<c1d:11/>占位<c1d:1/>\\n<SURNAME/>那么请继续主线剧情。\\n<SURNAME/>标题\\n<SURNAME/>「打倒老爹」""]"
local_conflict_review,script:378_8,script:378_8:diag5,frontend/public/games/p2is/groups/script_378_8.json,"
<SURNAME/>え〜っ!?
<SURNAME/>思考ガ現実になるう〜!?
","
<SURNAME/>诶〜！？
<SURNAME/>思考会变成现实〜！？
","[""\\n<SURNAME/>诶〜?!\\n<SURNAME/>思考会变成现实〜?!\\n""]","[""\\n<SURNAME/>诶〜?!\\n<SURNAME/>思考会变成现实〜?!\\n""]"
local_conflict_review,script:379_8,script:379_8:diag3,frontend/public/games/p2is/groups/script_379_8.json,"
<SURNAME/>いんや〜気分ガいいのなんのって!
<SURNAME/>もう、今までの俺じゃあねぇ!!
<SURNAME/>たった今から、俺はミッシェルMK2だぜ!!","
<SURNAME/>哎呀～心情好得不得了！
<SURNAME/>现在的我已经不是以前的我了！！
<SURNAME/>从今以后，我就是米切MK2啦！！","[""\\n<SURNAME/>哎呀～心情好得不得了了！\\n<SURNAME/>现在的我已经不是以前的我了！！\\n<SURNAME/>从今以后，我就是米歇尔MK2啦！！""]","[""\\n<SURNAME/>哎呀～心情好得不得了了！\\n<SURNAME/>现在的我已经不是以前的我了！！\\n<SURNAME/>从今以后，我就是米歇尔MK2啦！！""]"
local_conflict_review,script:379_8,script:379_8:diag6,frontend/public/games/p2is/groups/script_379_8.json,"
<SURNAME/>思考ガ現実になる…<pause:30/>
<SURNAME/>そんな話、父さんからも聞いてない…<pause:30/>
<SURNAME/>このシバルバーは、一体なんなんだ…?","
<SURNAME/>想法会变成现实…<pause:30/>
<SURNAME/>这种事，父亲也没提过…<pause:30/>
<SURNAME/>这个异界，到底是什么…?","[""\\n<SURNAME/>想法会变成现实…<pause:30/>\\n<SURNAME/>这种事，也没听父亲提过…<pause:30/>\\n<SURNAME/>这个希巴尔巴，到底是什么呢…?""]","[""\\n<SURNAME/>想法会变成现实…<pause:30/>\\n<SURNAME/>这种事，也没听父亲提过…<pause:30/>\\n<SURNAME/>这个希巴尔巴，到底是什么呢…?""]"
local_conflict_review,script:379_8,script:379_8:diag7,frontend/public/games/p2is/groups/script_379_8.json,"
<SURNAME/>でも、これでハッキリしたでしょ?
<SURNAME/>このシバルバーでは、思考ガ現実に…<pause:30/>
<SURNAME/>て言うか、現実になる思考もあるの。","
<SURNAME/>不过，这下清楚了吧？
<SURNAME/>在这个异界里，想法会变成现实…<pause:30/>
<SURNAME/>或者说，有些想法会变成现实。","[""\\n<SURNAME/>不过，这下清楚了吧？\\n<SURNAME/>在这个希巴尔巴里，想法会变成现实…<pause:30/>\\n<SURNAME/>或者说，有些想法会变成现实。""]","[""\\n<SURNAME/>不过，这下清楚了吧？\\n<SURNAME/>在这个希巴尔巴里，想法会变成现实…<pause:30/>\\n<SURNAME/>或者说，有些想法会变成现实。""]"
local_conflict_review,script:379_8,script:379_8:diag8,frontend/public/games/p2is/groups/script_379_8.json,"
<SURNAME/><c13/>クンも注意してね。","
<SURNAME/><c13/>君也要注意哦。","[""\\n<SURNAME/><c13/>君也要小心哦。""]","[""\\n<SURNAME/><c13/>君也要小心哦。""]"
local_conflict_review,script:380_8,script:380_8:diag0,frontend/public/games/p2is/groups/script_380_8.json,"
<SURNAME/>ねぇねぇ〜ジュンのお父さんはぁ、
<SURNAME/>なんでもできるスゴイ人なんでしょお?
<SURNAME/>今日こそ、会えるかなぁ〜
","
<SURNAME/>呐呐～纯的父亲啊，
<SURNAME/>不是个什么都能做到的厉害人物吗？
<SURNAME/>今天能见到他了吧～
","[""\\n<SURNAME/>呐呐～淳的父亲啊，\\n<SURNAME/>是个无所不能的厉害人物吧？\\n<SURNAME/>今天，能见到他了吧～\\n""]","[""\\n<SURNAME/>呐呐～淳的父亲啊，\\n<SURNAME/>是个无所不能的厉害人物吧？\\n<SURNAME/>今天，能见到他了吧～\\n""]"
local_conflict_review,script:380_8,script:380_8:diag2,frontend/public/games/p2is/groups/script_380_8.json,"
<SURNAME/>う、うちの父ちゃんも、
<SURNAME/>す、すし屋じゃなきゃ、よ、よかったのにな…
<SURNAME/>ほ、ほんと、毎日おすしなんだよお〜
","
<SURNAME/>呜、我家的老爸，
<SURNAME/>要、要不是开寿司店就好了…
<SURNAME/>真、真的，每天都吃寿司啊～
","[""\\n<SURNAME/>呜、我家的老爸，\\n<SURNAME/>要、要是不是开寿司店的就好了…\\n<SURNAME/>真、真的，每天都吃寿司啊～\\n""]","[""\\n<SURNAME/>呜、我家的老爸，\\n<SURNAME/>要、要是不是开寿司店的就好了…\\n<SURNAME/>真、真的，每天都吃寿司啊～\\n""]"
local_conflict_review,script:380_8,script:380_8:diag6,frontend/public/games/p2is/groups/script_380_8.json,"
<SURNAME/>淳、迎えに来たぞ。
","
<SURNAME/>纯，我来接你了。
","[""\\n<SURNAME/>淳，我来接你了。\\n""]","[""\\n<SURNAME/>淳，我来接你了。\\n""]"
local_conflict_review,script:380_8,script:380_8:diag7,frontend/public/games/p2is/groups/script_380_8.json,"
<SURNAME/>そ、そうだよ…<pause:30/>
<SURNAME/>やっぱりあれガ、淳のお父さんなんだ…
","
<SURNAME/>是、是啊…<pause:30/>
<SURNAME/>果然那个是淳的父亲啊…
","[""\\n<SURNAME/>是、是啊…<pause:30/>\\n<SURNAME/>果然那个，是淳的父亲啊…\\n""]","[""\\n<SURNAME/>是、是啊…<pause:30/>\\n<SURNAME/>果然那个，是淳的父亲啊…\\n""]"
local_conflict_review,script:380_8,script:380_8:diag8,frontend/public/games/p2is/groups/script_380_8.json,"
<SURNAME/>そうだ…憶えてるぜ。
<SURNAME/>俺たちゃあん時、淳の親父さんに会ってたんだ…
","
<SURNAME/>是啊…老子记得。
<SURNAME/>我们那时候，见过淳的老爸啊…
","[""\\n<SURNAME/>是啊…还记得。\\n<SURNAME/>我们那时候，见过淳的老爸啊…\\n""]","[""\\n<SURNAME/>是啊…还记得。\\n<SURNAME/>我们那时候，见过淳的老爸啊…\\n""]"
local_conflict_review,script:381_8,script:381_8:diag0,frontend/public/games/p2is/groups/script_381_8.json,"
<SURNAME/>ママ…僕を消さないで…<pause:30/>
<SURNAME/>嫌いにならないで…<pause:30/>
<SURNAME/>助けて…パパ…
","
<SURNAME/>妈妈…别把我抹去…<pause:30/>
<SURNAME/>别讨厌我…<pause:30/>
<SURNAME/>救救我…爸爸…
","[""\\n<SURNAME/>妈妈…请别让我消失…<pause:30/>\\n<SURNAME/>不要讨厌我…<pause:30/>\\n<SURNAME/>救救我…爸爸…\\n""]","[""\\n<SURNAME/>妈妈…请别让我消失…<pause:30/>\\n<SURNAME/>不要讨厌我…<pause:30/>\\n<SURNAME/>救救我…爸爸…\\n""]"
local_conflict_review,script:382_8,script:382_8:diag1,frontend/public/games/p2is/groups/script_382_8.json,"
<SURNAME/>淳クン…<pause:30/>
<SURNAME/>他の誰ガキミのこといらないって言っても、
<SURNAME/>私たちには、キミガ必要よ…
","
<SURNAME/>淳君…<pause:30/>
<SURNAME/>就算其他人都说不需要你，
<SURNAME/>我们，需要你…
","[""\\n<SURNAME/>淳君…<pause:30/>\\n<SURNAME/>就算其他人都说不需要你，\\n<SURNAME/>我们也，需要你…\\n""]","[""\\n<SURNAME/>淳君…<pause:30/>\\n<SURNAME/>就算其他人都说不需要你，\\n<SURNAME/>我们也，需要你…\\n""]"
local_conflict_review,script:382_8,script:382_8:diag10,frontend/public/games/p2is/groups/script_382_8.json,"
<SURNAME/>あの人、時計台の幽霊と似てるけど、
<SURNAME/>全然違う人だよ…<pause:30/>
<SURNAME/>どっちガ、淳の本当のお父さんなの…?
","
<SURNAME/>那个人，虽然和钟楼幽灵很像，
<SURNAME/>但完全是不同的人啊…<pause:30/>
<SURNAME/>到底哪个是淳真正的父亲…?
","[""\\n<SURNAME/>那个人，虽然和钟楼幽灵很像，\\n<SURNAME/>但完全是不同的人啊…<pause:30/>\\n<SURNAME/>到底哪个是淳真正的父亲呢…?\\n""]","[""\\n<SURNAME/>那个人，虽然和钟楼幽灵很像，\\n<SURNAME/>但完全是不同的人啊…<pause:30/>\\n<SURNAME/>到底哪个是淳真正的父亲呢…?\\n""]"
local_conflict_review,script:382_8,script:382_8:diag11,frontend/public/games/p2is/groups/script_382_8.json,"
<SURNAME/>わたしも、親父の押しつけガイヤで
<SURNAME/>ケンカしてばっかりだったけど…<pause:30/>
<SURNAME/>親父の気持ちって、考えたことなかったな…
","
<SURNAME/>我也是，因为老爸的强加，
<SURNAME/>总是吵架…<pause:30/>
<SURNAME/>从没想过老爸的心情呢…
","[""\\n<SURNAME/>我也是，因为老爸的强行要求，\\n<SURNAME/>总是动不动就吵架…<pause:30/>\\n<SURNAME/>从没考虑过老爸的心情呢…\\n""]","[""\\n<SURNAME/>我也是，因为老爸的强行要求，\\n<SURNAME/>总是动不动就吵架…<pause:30/>\\n<SURNAME/>从没考虑过老爸的心情呢…\\n""]"
local_conflict_review,script:382_8,script:382_8:diag12,frontend/public/games/p2is/groups/script_382_8.json,"
<SURNAME/>あの頃…<pause:30/>
<SURNAME/>みんな、淳クンのお父さんガどんな人かって、
<SURNAME/>噂してたよね…
","
<SURNAME/>那时候…<pause:30/>
<SURNAME/>大家，议论淳君的父亲是什么人，
<SURNAME/>传过谣呢…
","[""SURNAME\\n<SURNAME/>那时候…<pause:30/>\\n<SURNAME/>大家，议论淳君的父亲是什么人的时候，\\n<SURNAME/>传过传闻呢…\\n""]","[""SURNAME\\n<SURNAME/>那时候…<pause:30/>\\n<SURNAME/>大家，议论淳君的父亲是什么人的时候，\\n<SURNAME/>传过传闻呢…\\n""]"
local_conflict_review,script:382_8,script:382_8:diag16,frontend/public/games/p2is/groups/script_382_8.json,"
<SURNAME/>今まで、自分ガ幸せかどうかなんて
<SURNAME/>考えたことなかったけどな…
","
<SURNAME/>到现在，从没想过
<SURNAME/>自己幸不幸福呢…
","[""\\n<SURNAME/>到现在，从没思考过\\n<SURNAME/>自己幸不幸福呢…\\n""]","[""\\n<SURNAME/>到现在，从没思考过\\n<SURNAME/>自己幸不幸福呢…\\n""]"
local_conflict_review,script:382_8,script:382_8:diag17,frontend/public/games/p2is/groups/script_382_8.json,"
<SURNAME/>舞耶ネェや淳のこと考えりゃ、
<SURNAME/>あんな親父でも、いるだけ幸せなんだろうな…
","
<SURNAME/>想到舞耶姐和淳，
<SURNAME/>就算那样的老爸，有他们在就幸福了吧…
","[""\\n<SURNAME/>一想到舞耶姐和淳，\\n<SURNAME/>就算是那样的老爸，只要他们还在就很幸福了吧…\\n""]","[""\\n<SURNAME/>一想到舞耶姐和淳，\\n<SURNAME/>就算是那样的老爸，只要他们还在就很幸福了吧…\\n""]"
local_conflict_review,script:382_8,script:382_8:diag19,frontend/public/games/p2is/groups/script_382_8.json,"
<SURNAME/>あの頃の僕は…<pause:30/>
<SURNAME/>幸せそうなみんなの家庭ガ、茨ましかったんだ…<pause:30/>
<SURNAME/>だからあんな嘘を…
","
<SURNAME/>那时的我…<pause:30/>
<SURNAME/>看似幸福的大家的家庭，我却嫉妒…<pause:30/>
<SURNAME/>所以撒了那样的谎…
","[""\\n<SURNAME/>那时的我…<pause:30/>\\n<SURNAME/>对大家看起来很幸福的家庭，感到十分羡慕…<pause:30/>\\n<SURNAME/>所以才撒了那样的谎…\\n""]","[""\\n<SURNAME/>那时的我…<pause:30/>\\n<SURNAME/>对大家看起来很幸福的家庭，感到十分羡慕…<pause:30/>\\n<SURNAME/>所以才撒了那样的谎…\\n""]"
local_conflict_review,script:382_8,script:382_8:diag2,frontend/public/games/p2is/groups/script_382_8.json,"
<SURNAME/>キミは、そんなみんなを置いて、
<SURNAME/>一人で行ってしまうの…?<pause:30/>
","
<SURNAME/>你要丢下大家，
<SURNAME/>一个人走吗…?<pause:30/>
","[""\\n<SURNAME/>你要丢下大家，\\n<SURNAME/>一个人离开吗…?<pause:30/>\\n""]","[""\\n<SURNAME/>你要丢下大家，\\n<SURNAME/>一个人离开吗…?<pause:30/>\\n""]"
local_conflict_review,script:383_8,script:383_8:diag0,frontend/public/games/p2is/groups/script_383_8.json,"
<SURNAME/>こ、これはっ…!?<pause:30/>
<SURNAME/>つ、遂にここまで来た…<pause:30/>
<SURNAME/>ここガ、マイヤ人の眠る部屋に違いないわ!!
","
<SURNAME/>这、这是…!?<pause:30/>
<SURNAME/>终、终于来到这里了…<pause:30/>
<SURNAME/>这里一定是玛雅人沉睡的房间!!
","[""\\n<SURNAME/>这、这是…?!<pause:30/>\\n<SURNAME/>终、终于来到这里了…<pause:30/>\\n<SURNAME/>这里一定是玛雅人沉睡的房间!!\\n""]","[""\\n<SURNAME/>这、这是…?!<pause:30/>\\n<SURNAME/>终、终于来到这里了…<pause:30/>\\n<SURNAME/>这里一定是玛雅人沉睡的房间!!\\n""]"
local_conflict_review,script:383_8,script:383_8:diag1,frontend/public/games/p2is/groups/script_383_8.json,"
<SURNAME/>ど、どこにいるの!?<pause:30/>
<SURNAME/>で、出てきなさい…!<pause:30/>
<SURNAME/>出てこい、マイヤ人っ!!
","
<SURNAME/>在、在哪里!?<pause:30/>
<SURNAME/>快、快出来…!<pause:30/>
<SURNAME/>出来吧，玛雅人!!
","[""\\n<SURNAME/>在、在哪里?!<pause:30/>\\n<SURNAME/>快、快出来…!<pause:30/>\\n<SURNAME/>出来吧，玛雅人!!\\n""]","[""\\n<SURNAME/>在、在哪里?!<pause:30/>\\n<SURNAME/>快、快出来…!<pause:30/>\\n<SURNAME/>出来吧，玛雅人!!\\n""]"
local_conflict_review,script:383_8,script:383_8:diag10,frontend/public/games/p2is/groups/script_383_8.json,"
<SURNAME/>橿原先生の子供…<pause:30/>
<SURNAME/>ということは、あの女の息子ということね…<pause:30/>
<SURNAME/>あの女と同じ様に、自分の父親を愚弄するの!?
","
<SURNAME/>橿原老师的孩子…<pause:30/>
<SURNAME/>也就是说，是那个女人的儿子呢…<pause:30/>
<SURNAME/>和那个女人一样，愚弄自己的父亲!?
","[""\\n<SURNAME/>橿原老师的孩子…<pause:30/>\\n<SURNAME/>也就是说，是那个女人的儿子呢…<pause:30/>\\n<SURNAME/>和那个女人一样，愚弄自己的父亲?!\\n""]","[""\\n<SURNAME/>橿原老师的孩子…<pause:30/>\\n<SURNAME/>也就是说，是那个女人的儿子呢…<pause:30/>\\n<SURNAME/>和那个女人一样，愚弄自己的父亲?!\\n""]"
